name,Synonyms,CONU 
trout,,
trovafloxacin,trovafloxacin | trovafloxacino,paracil   
troxacitabine,(-)-oddc | troxacitabina | troxacitabine | troxacitabinum,
troxerutin,troxerutin | troxerutina,
troxipide,troxipide,
tru-015,,
trv-120027,,
trw3-(2-amino-3-hydroxy-propyl)-6-(n'-cyclohexyl-hydrazino)octahydro-indol-7-ol,,
trx1,,
trx-518,,
trx-e-002-1,"(+)-cis-4-(para-hydroxyphenyl)-7,4-dihydroxy-3,5-dimethoxy-8-methylisoflavan | cantrixil",
trypan blue free acid,,
trypanothione,,
trypsin,tripsina | trypsin,
tryptamine,1h-indole-3-ethanamine | 2-(3-indolyl)ethylamine | 3-(2-aminoethyl)indole | tryptamine,
tryptophan,(2s)-2-amino-3-(1h-indol-3-yl)propanoic acid | (s)-alpha-amino-beta-(3-indolyl)-propionic acid | (s)-tryptophan | (s)-α-amino-1h-indole-3-propanoic acid | l-(-)-tryptophan | l-(−)-tryptophan | l-tryptophan | l-β-3-indolylalanine | triptofano | trp | tryptophan | tryptophane | tryptophanum | w,neotiaon   
tryptophanamide,(s)-alpha-amino-1h-indole-3-propionamide | l-tryptophan amide | l-tryptophanamide,
tryptophanyl-5'amp,,romi    
tsha-101,adeno-associated viral vector serotype 9 (aav9) carrying both hexa and hexb,
tsha-102,,
tsha-105,,
tsha-118,tsha 118 | tsha118,
tsha-120,,
tsn-084,"3-pyridinecarboxamide, n-(3-fluoro-4-((1-methyl-6-(1h-pyrazol-4-yl)-1h-indazol-5-yl)oxy)phenyl)-1-(4-fluorophenyl)-1,2-dihydro-6-(1-methylethoxy)-2-oxo- | n-[3-fluoro-4-[[1-methyl-6-(1h-pyrazol-4-yl)-1h-indazol-5-yl]oxy]phenyl]-1-(4-fluorophenyl)-1,2-dihydro-6-(1-methylethoxy)-2-oxo-3-pyridinecarboxamide",
tst10088,,
tt 173,,
tt-232,d-phe-cys-tyr-d-trp-lys-cys-thr-nh2 (disulfide bridge: 2-6),
tt-301,,
ttax01,,
tti-101,"benzenesulfonamide, n-(1',2-dihydroxy(1,2'-binaphthalen)-4'-yl)-4-methoxy- | stat3 inhibitor c188-9 | stat3 inhibitor tti-101",
ttp889,,
ttx-mc138,"dextran-coated, nanoparticle-conjugated stabilized synthetic antisense oligonucleotide targeting mir-10b",
ttx-sipdl1,magnetic nanocarrier-conjugated small interfering rna against programmed death ligand 1,
tu-100,,
tu-514,,umaon  
tuaminoheptane,1-methylhexylamine | 2-aminoheptane | 2-heptanamine | 2-heptylamine | tuaminoheptane | tuaminoheptano | tuaminoheptanum,
tubercidin,7-deazaadenosine | sparsomycin a | tubercidine,
tuberculin purified protein derivative,"mycobacterium tuberculosis purified protein derivative | purified protein derivative of tuberculin | tuberculin ppd | tuberculin, purified protein derivative | tuberculin,purified protein derivative | tuberculina ppd | tuberculinum",
tubimod,immunitor v5 | v-5 immunitor,
tubocurarine,"(+)-tubocurarine | 7',12'-dihydroxy-6,6'-dimethoxy-2,2',2'-trimethyltubocuraranium | d-tubocurarine | tubocurarin | tubocurarine | tubocurarinum",inotrx poaconazole delayed   
tucaresol,tucaresol,
tucatinib,tucatinib,
tucidinostat,chidamide | tucidinostat,
tucotuzumab celmoleukin,tucotuzumab celmoleukin,
tulathromycin a,tulathromycin | tulathromycin a,
tulisokibart,tulisokibart,
tulmimetostat,"(2r)-7-chloro-2-[trans-4-(3-methoxyazetidin-1-yl)cyclohexyl]-2,4-dimethyl-n-{[6-methyl-4-(methylsulfanyl)-2-oxo-1,2-dihydropyridin-3-yl]methyl}-2h-1,3-benzodioxole-5-carboxamide | 1,3-benzodioxole-5-carboxamide, 7-chloro-n-[[1,2-dihydro-6-methyl-4-(methylthio)-2-oxo-3-pyridinyl]methyl]-2-[trans-4-(3-methoxy-1-azetidinyl)cyclohexyl]-2,4-dimethyl-, (2r)-",
tulobuterol,tulobuterol,
tulrampator,tulrampator,
tum012,,
tuna,"ae-tuna | tuna allergenic extract | tuna, unspecified",
tunicamycin,,
tunlametinib,"4-fluoro-5-((2-fluoro-4-iodophenyl)amino)-n-(2-hydroxyethoxy)-6-benzothiazolecarboxamide | 6-benzothiazolecarboxamide, 4-fluoro-5-((2-fluoro-4-iodophenyl)amino)-n-(2-hydroxyethoxy)- | tunlametinib",
tuparstobart,"anti-lag-3 monoclonal antibody incagn02385 | gamma1 heavy chain humanized (1-450) [vh (homo sapiens ighv1-46*02 (80.4%)-(ighd) -ighj4*01 (100%), cdr-imgt[8.8.14] (26-33.51-58.97-110)) (1-121)-homo sapiens ighg1*03, g1m3, ng1m1, g1v29 ch2 a84.4 (ch1 r120 (218) (122-219), hinge 1-15 (220-234), ch2 n8 | immunoglobulin g1 [301-alanine,de-c-terminal-lysine], anti-(human lymphocyte activation gene-3 protein) (human-mus musculus monoclonal incagn02385 γ1-chain), disulfide with human-mus musculus monoclonal incagn02385 κ-chain, dimer | immunoglobulin g1-kappa,anti-[homo sapiens lag3 (lymphocyte activating 3, lymphocyte-activation 3, cd223)], humanized monoclonal antibody",
turkey,,
turmeric,"ae-turmeric | allergenic extract- turmeric curcuma longa | amomum curcuma root | constrained metal (curcuma longa) | curcuma brog root | curcuma domestica extract | curcuma domestica root | curcuma euchroma root | curcuma longa | curcuma longa (turmeric) rhizome extract | curcuma longa (turmeric) root | curcuma longa (turmeric) root extract | curcuma longa (turmeric) root powder | curcuma longa extract | curcuma longa rhizome | curcuma longa rhizome extract | curcuma longa root | curcuma longa root dry extract | curcuma longa root extract | curcuma longa root tuber | curcuma montana root | curcuma ochrorhiza root | curcuma soloensis root | curcuma viridiflora root | curcumae longae rhizoma | curcumae longae rhizoma (cucuma longa) | curcumae longae rhizoma (curcuma longa) | curcumae radix (curcuma longa) | curcumae rhizoma (curcuma longa) | curcumarum tuber et radix (curcuma longa) | ginger yellow (curcuma longa) | guiyujin (curcuma longa) | haldi root | haridra root | huangsiyujin (cucuma longa) | indian saffron root | jiang huang (curcuma longa) | jianghuang | kua domestica root | lusiyujin (curcuma longa) | spices, turmeric, ground | stissera curcuma root | stissera longa root | turmeric extract | turmeric rhizome (curcuma longa) | turmeric root | turmeric root extract | turmeric root powder | turmeric root tuber (curcuma longa) | turmeric tuber (curcuma longa) | turmeric,ground | wunyujin (cucuma longa) | yellow ginger root | yu jin | yujin (curcuma longa)",
turmeric oil,amomum curcuma root oil | curcuma brog root oil | curcuma domestica root oil | curcuma euchroma root oil | curcuma longa (turmeric) root oil | curcuma longa rhizome essential oil | curcuma longa root oil | curcuma montana root oil | curcuma ochrorhiza root oil | curcuma soloensis root oil | curcuma viridiflora root oil | kua domestica root oil | stissera curcuma root oil | stissera longa root oil | turmeric volatile oil,
turnera diffusa leaf,damiana (leaves) | damiana extract | damiana leaf | damiana leaf preparation | turnera | turnera aphrodisiaca leaf | turnera diffusa leaf extract | turnera microphylla leaf,
turnip,,
turoctocog alfa,turoctocog alfa,
turoctocog alfa pegol,"antihemophilic factor (recombinant), glycopegylated-exei | n8-gp | turoctocog alfa pegol | turoctocog alfa pegol, n8-gp",
turofexorate isopropyl,turofexorate isopropyl,
turpentine,gum turpentine | spirits of gum turpentine | turpentine (gum) | turpentine gum,
tusamitamab ravtansine,maytansin-loaded anti-ceacam5 mab,
tuspetinib,"2-pyrimidinamine, 5-chloro-n-(3-cyclopropyl-5-(((3r,5s)-3,5-dimethyl-1-piperazinyl)methyl)phenyl)-4-(6-methyl-1h-indol-3-yl)-, rel- | 5-chloro-n-(3-cyclopropyl-5-(((3r,5s)-3,5-dimethylpiperazine-1-yl) methyl) phenyl)-4-(6-methyl-1hindol-3-yl) pyrimidin-2-amine",
tuvirumab,"immunoglobulin g 1 (human monoclonal pe1-1 anti-hepatitis b virus surface antigen), disulfide with human monoclonal pe1-1 .lambda.-chain, dimer | immunoglobulin g 1 (human monoclonal pe1-1 anti-hepatitis b virus surface antigen), disulfide with human monoclonal pe1-1 l-chain, dimer | immunoglobulin g1, anti-(hepatitis b virus surface antigen) (human monoclonal pe1-1 .gamma.1-chain), disulfide with human monoclonal pe1-1 .lambda.-chain, dimer | ost 577 | ostavir | ostavir human anti-hepatitis b | tuvirumab",
tuvusertib,"2-amino-6-fluoro-n-[5-fluoro-4-(1-methyl-1h-imidazol-5-yl)pyridin-3-yl]pyrazolo[1,5-a]pyrimidine-3-carboxamide | tuvusertib",
tvi-brain-1,attenuated autologous cancer cells and granulocyte macrophage colony stimulating factor in combination with activated autologous blood derived t-cells,
tvn-102,recombinant human biglycan | tvn-102,
tw-37,"benzamide, n-(4-((2-(1,1-dimethylethyl)phenyl)sulfonyl)phenyl)-2,3,4-trihydroxy-5-((2-(1-methylethyl)phenyl)methyl)- | n-(4-((2-(1,1-dimethylethyl)phenyl)sulfonyl)phenyl)-2,3,4-trihydroxy-5-((2-(1-methylethyl)phenyl)methyl)benzamide | n-[4-[[2-(1,1-dimethylethyl)phenyl]sulfonyl]phenyl]-2,3,4-trihydroxy-5-[[2-(1-methylethyl)phenyl]methyl]benzamide",
ty027,,
tylosin,tilosina | tylocine | tylosin | tylosin a | tylosine | tylosinum,
tyloxapol,tyloxapol,
tylvalosin,tylvalosin,
tymazoline,tymazoline,
typha latifolia pollen,broadleaf cattail pollen extract,
typhoid vaccine,,
typhoid vaccine live,salmonella enterica subsp. enterica serovar typhi | salmonella typhi ty21a live antigen | typhoid vaccine (salmonella typhi ty21a) | typhoid vaccine live ty21a,
typhoid vi polysaccharide vaccine,"salmonella typhi ty2 vi polysaccharide antigen | typhoid vi polysaccharide vaccine, s typhi ty2 strain",
typhonium giganteum whole,typhonium | typhonium giganteum | typhonium giraldii whole | typhonium stoliczkae whole | typhonium whole,
tyramine,,
tyramine o-sulfate,tyramine sulfate,
tyropanoic acid,,
tyroserleutide,"l-leucine, l-tyrosyl-l-seryl- | l-tyrosine-l-serine-l-leucine",
tyrosinal,,
tyrosinase,monophenol monooxygenase | tumor rejection antigen ab,
tyrosine,(−)-α-amino-p-hydroxyhydrocinnamic acid | (2s)-2-amino-3-(4-hydroxyphenyl)propanoic acid | (s)-(-)-tyrosine | (s)-2-amino-3-(p-hydroxyphenyl)propionic acid | (s)-3-(p-hydroxyphenyl)alanine | (s)-alpha-amino-4-hydroxybenzenepropanoic acid | (s)-tyrosine | (s)-α-amino-4-hydroxybenzenepropanoic acid | 4-hydroxy-l-phenylalanine | l-tyrosin | l-tyrosine | tirosina | tyr | tyrosine | tyrosinum | y,alverime oft 
tyrosol,4-hydroxyphenethyl alcohol | 4-hydroxyphenylethanol | p-tyrosol,
tyrosyladenylate,5'-o-(l-tyrosylsulfamoyl)adenosine,
tyrothricin,bactratycin | hydrotricine | tirotricina | tyrothricin | tyrothricine | tyrothricinum,
tyrphostin ag 555,ag 555 | ag-555 | tyrphostin ag 555 | tyrphostin ag-555 | tyrphostin b-46 | tyrphostin b46,
tyrphostin ag 835,"tyrphostin ag-835 | tyrphostin b44, (+) enantiomer | tyrphostin b50",
tyrphostin ag 879,ag 879 | ag-879 | ag879 | tyrphostin ag-879 | tyrphostin ag879,
tyrphostin b44,"ag 527 | ag527 | tyrphostin ag 527 | tyrphostin b-44 | tyrphostin b44, (-) enantiomer | tyrphostin b44(-)",
tyrphostin b48,"ag 494 | ag-494 | alpha-cyano-(3,4-dihydroxy)-n-phenylcinnamide | tyrphostin ag-494",
tyrphostin b56,ag 556 | ag-556 | ag556 | tyrphostin ag-556 | tyrphostin ag556,
tyvelose,"3,6-dideoxy-α-d-arabino-hexopyranose | α-tyv | α-tyvelopyranose",
tz-101,,
tzp-102,,
u-0126,"1,4-diamino-2,3-dicyano-1,4-bis(2-aminophenylthio)butadiene | butanedinitrile, bis(amino((2-aminophenyl)thio)methylene)-, (2z,3z)-",
ub-612,ub-612 covid-19 | ub-612 covid-19 vaccine,
ubamatamab,anti-muc16/cd3 bite antibody regn4018 | bispecific t-cell engager antibody regn4018 | muc16xcd3 bispecific t-cell engager regn4018,
ubenimex,ubenimex | ubenimexum,
ubidecarenone,coenzyme q-10 | coenzyme q10 | coq10 | ubidecarenone | ubiquinone | vitamin q10,
ubiquinol,,
ubiquinone q1,coenzyme q1 | coenzyme q5 | coq1 | ubiquinone 5 | ubiquinone-1,
ubiquinone q2,coenzyme q2 | ubiquinone 10 | ubiquinone-2,
ublituximab,ublituximab,
ubrogepant,ubrogepant | ubrogépant | ubrogepantum,
uc-781,,
ucart22,allogeneic gene-edited car t cells ucart22 | allogeneic talen gene-edited car t-cells ucart22 | allogenic engineered t cells expressing anti-cd22 car ucart22,
ucb7362,,
ucpvax,,
udenafil,udenafil,
udifitimod,"((1r,3s)-1-amino-3-((s)-6-(2-methoxyphenethyl)-5,6,7,8-tetrahydronaphthalen-2-yl)cyclopentyl)methanol | [(1r,3s)-1-amino-3-{(6s)-6-[2-(2-methoxyphenyl)ethyl]- 5,6,7,8-tetrahydronaphthalen-2-yl}cyclopentyl]methanol | cyclopentanemethanol, 1-amino-3-((6s)-5,6,7,8-tetrahydro-6-(2-(2-methoxyphenyl)ethyl)-2-naphthalenyl)-, (1r,3s)-",
udonitrectag,"(1s,4r,5r,7s)-2-oxo-3,4-bis(phenylmethyl)-6,8-dioxa-3-azabicyclo(3.2.1)octane-7-carboxylate | (1s,4r,5r,7s)-3, 4-dibenzyl-2-oxo-6, 8-dioxa-3-azabicyclo (3.2.1) octane-7-carboxylic acid | 3, 4-dibenzyl-2-oxo-6, 8-dioxa-3-azabicyclo (3.2.1) octane-7-carboxylic acid, (1s,4r,5r,7s)- | 6,8-dioxa-3-azabicyclo(3.2.1)octane-7-carboxylic acid, 2-oxo-3,4-bis(phenylmethyl)-, (1s,4r,5r,7s)- | rec-0559 (nerve growth factor mimetic)",
udp-6-sulfoquinovose,,
udp-alpha-d-glucuronic acid,udp-alpha-d-glucuronate | udp-d-glucuronate | udp-glucuronate | udp-glucuronic acid | udpglucuronate | uridine diphosphate glucuronic acid | uridine-5'-diphosphate-glucuronic acid,
udp-alpha-d-xylose,udp-xylose | uridine-5'-diphosphate-xylopyranose,myfenax   
uk-390957,,
"uk-396,082",,
uk-432097,,
uk-500001,,
ukrain cation,"(1,3)benzodioxolo(5,6-c)-1,3-dioxolo(4,5-i)phenanthridinium, 13,13',13''-(phosphinothioylidynetris(imino-2,1-ethanediyl))tris(5b,6,7,12b,13,14-hexahydro-6-hydroxy-13-methyl-, (5br,5'br,5''br,6s,6's,6''s,12bs,12'bs,12''bs)- | chelidoninium, 5,5',5''-(phosphinothioylidynetris(imino-2,1-ethanediyl))tris(5-methyl-",
ulapualide a,,
ularitide,ularitide | urodilatin ularitide,
ulefnersen,,
ulenistamab,"immunoglobulin g1, anti-(human pancreatic adenocarcinoma up-regulated factor) (human-mus musculus monoclonal pbp1510 .gamma.1-chain), disulfide with human-mus musculus monoclonal pbp1510 .kappa.-chain, dimer",
ulevostinag,"cyclo((p3'r,2's)-2'-deoxy-2'-fluoro-p-thioadenylyl-(3'->5')-(p2'r)- 3'-deoxy-3'-fluoro-p-thioguanylyl-(2'->5')) | guanosine, (p(r))-2'-deoxy-2'-fluoro-5'-o-((r)-hydroxymercaptophosphinyl)-p-thio-.beta.-d-arabino-adenylyl-(3'->5')-3'-deoxy-3'-fluoro-, cyclic nucleotide",
uliledlimab,,
ulimorelin,ulimorelin,
ulinastatin,recombinant truncated spint2 protease inhibitor | ulinastatin | urinary trypsin inhibitor 1 | urinastatin,
ulipristal,ulipristal,
ulixacaltamide,ulixacaltamide,
ulixertinib,ulixertinib,
ulmus americana pollen,american elm pollen extract,
ulmus crassifolia pollen,cedar elm pollen extract,
ulmus parvifolia pollen,chinese elm pollen extract,
ulmus pumila pollen,siberian elm pollen extract,
ulmus rubra pollen,slippery elm pollen | ulmus fulva pollen | ulmus rubra pollen,
ulobetasol,21-chloro diflorasone | halobetasol | ulobetasol | ulobétasol | ulobetasolum,loracin   
ulocuplumab,ulocuplumab,
ulodesine,"4h-pyrrolo(3,2-d)pyrimidin-4-one, 1,5-dihydro-7-(((3r,4r)-3-hydroxy-4-(hydroxymethyl)-1-pyrrolidinyl)methyl)- | 7-(((3r,4r)-3-hydroxy-4-(hydroxymethyl)pyrrolidin-1-yl)methyl(-1,5-dihydro-4h-pyrrolo(3,2-d)pyrimidin-4-one | 7-(((3r,4r)-3-hydroxy-4-(hydroxymethyl)pyrrolidin-1-yl)methyl)-3,5-dihydro-4h-pyrrolo(3,2-d)pyrimidin-4-one | dadme-immucillin h | ulodesine",
ulonivirine,ulonivirine,
ultevursen,,
ulviprubart,"anti-klrg1 (afucosylated, humanized igg1) | gamma1 heavy chain humanized (1-449) [vh humanized (homo sapiens ighv1-8*01 (81.6%) -(ighd) -ighj5*01 (86.7%), cdr-imgt [8.8.12] (26-33.51-58.97-108)) (1-119) -homo sapiens ighg1*03v, g1m3>g1m17, ng1m1 (ch1 r120>k (216) (120-217), hinge 1-15 (218-232), c | immunoglobulin g1-kappa, anti-[homo sapiens klrg1(killer cell lectin like receptor g1, mafa, clec15a)], humanized monoclonal antibody | immunoglobulin g1, anti-(human killer cell lectin-like receptor subfamily g member 1) (human-mus musculus monoclonal abc008 γ1-chain), disulfide with human-mus musculus monoclonal abc008 κ-chain, dime",
umbilical cord blood hematopoietic stem cells,cord blood therapy | hucbcs,
umbralisib,umbralisib,
umeclidinium,1-[2-(benzyloxy)ethyl]-4-[hydroxy(diphenyl)methyl]-1-azoniabicyclo[2.2.2]octane | umeclidinium,
umifenovir,umifenovir,
umirolimus,42-o-(2-ethoxyethyl) rapamycin | biolimus a9 | umirolimus,
unasnemab,"immunoglobulin g1, anti-(human repulsive guidance molecule rgma) (human-mus musculus clone rh116a3 .gamma.1-chain), disulfide with human-mus musculus clone rh116a3 .kappa.-chain, dimer",
"undeca-3,7-diene-1,3,7,11-tetracarbaldehyde",,
undecanal,n-undecanal | undecanal | undecanaldehyde | undecyl aldehyde | undecylaldehyde | undecylic aldehyde,
undecanoic acid,hendecanoic acid | undecanoate | undecoic acid | undecylic acid,
undecoylium chloride iodine complex,undecoylium chloride-iodine,
"undecylamine-n,n-dimethyl-n-oxide",,
undecyl-beta-d-maltopyranoside,,
undecylenic acid,10-undecenoic acid | ácido 10-undecenoico | undecenoic acid | undecylenate | undecylenic acid,
undecyl-phosphinic acid butyl ester,,
unesbulin,"4,6-pyrimidinediamine, 5-fluoro-2-(6-fluoro-2-methyl-1h-benzimidazol-1-yl)-n4-(4-(trifluoromethyl)phenyl)- | 5-fluoro-2-(6-fluoro-2-methyl-1h-benzimidazol-1-yl)-n4-(4-(trifluoromethyl)phenyl)-4,6-pyrimidinediamine | 5-fluoro-2-(6-fluoro-2-methyl-1h-benzo(d)imidazole-1-yl)-n4-(4-(trifluoromethyl)phenyl)pyrimidine-4,6-diamine | 5-fluoro-2-(6-fluoro-2-methyl-1h-benzo[d]imidazole-1-yl)-n4-(4-(trifluoromethyl)phenyl)pyrimidine-4,6-diamine | bmi1 inhibitor ptc596 | polycomb ring finger oncogene inhibitor ptc596",
unoprostone,"13,14-dihydro-15-keto-20-ethyl pgf2α | unoprostone",
upadacitinib,upadacitinib,
upamostat,mesupron | upamostat,
upanovimab,"immunoglobulin g1, anti-(severe acute respiratory syndrome coronavirus 2 spike glycoprotein) (human-mus musculus monoclonal scta01 .gamma.1-chain), disulfide with human-mus musculus monoclonal scta01 .kappa.-chain, dimer",
upinitatug rilsodotin,anti-napi2b/auristatin f-hpa adc xmt-1536 | antibody-drug conjugate adc xmt-1536,
uprifosbuvir,uprifosbuvir,
uproleselan,,
uprosertib,uprosertib,
urabrelimab,"immunoglobulin igg4, anti-(human cd47) (human monoclonal srf231 .gamma.4-chain), disulfide with human monoclonal srf231 .kappa.-chain, dimer",
uracil,uracil,
uracil c-13,"13c-uracil | uracil (2-13c) | uracil 2c-13 | uracil c-13, 2- | uracil-(2-13c)",
uracil mustard,"5-(di-2-chloroethyl)aminouracil | 5-[bis(2-chloroethyl)amino]-2,4(1h,3h)-pyrimidinedione | 5-[bis(2-chloroethyl)amino]uracil | 5-[di(β-chloroethyl)amino]uracil | 5-aminouracil mustard | 5-n,n-bis(2-chloroethyl)aminouracil | aminouracil mustard | uracil mustard | uracil nitrogen mustard | uramustina | uramustine | uramustinum",nopan   
urapidil,urapidil,
urea,carbamide | carbonyldiamide | harnstoff | karbamid | urea | urée,
urea c-13,"(13c)urea | 13c-urea | carbon 13 urea | carbon-13 urea | urea (13c) | urea 13 c | urea c 13 | urea-13c | urea, c-13",
urea c-14,"14c-urea | carbon 14 urea | carbon-14 urea | urea (14c) | urea 14 c | urea c 14 | urea-14c | urea, c-14",
urelumab,urelumab,
urethane,aethylcarbamat | aethylurethan | carbamic acid ethyl ester | carbamidsaeure-aethylester | ethyl carbamate | ethylester kyseliny karbaminove | uretan etylowy | uretano | urethan | urethane | urethanum,
uric acid,"2,6,8-trihydroxypurine | 2,6,8-trioxopurine | 2,6,8-trioxypurine | 7,9-dihydro-1h-purine-2,6,8(3h)-trione | lithic acid | purine-2,6,8(1h,3h,9h)-trione | urate | uricum acidum",
uridine,uridina,
uridine 5'-triphosphate,uridine triphosphate,
uridine diphosphate glucose,5'-diphosphoglucose | co-galactoisomerase | co-waldenase | cogalactoisomerase | udp-glucose | udpg | uridine 5'-pyrophosphate glucose ester | uridine-5'-diphosphoglucose,vaciclor   
uridine monophosphate,5'-uridylic acid | ump | uridine 5'-monophosphate | uridine 5'-phosphoric acid | uridine phosphate | uridine-5'-monophosphate,
uridine triacetate,"2',3',5'-tri-o-acetyluridine | 2',3',5'-triacetyluridine | tri-o-acetyluridine | triacetyl uridine | triacetyluridine | uridine 2',3',5'-triacetate | uridine triacetate | vistonuridine",
"uridine-2',3'-vanadate",,
uridine-5'-diphosphate,,
uridine-5'-diphosphate-2-deoxy-2-fluoro-alpha-d-galactose,,
uridine-5'-diphosphate-2-deoxy-2-fluorogalactose,,
uridine-5'-diphosphate-4-deoxy-4-fluoro-alpha-d-galactose,udp-4-fluoro-4-deoxy-alpha-d-glucose,
uridine-5'-diphosphate-mannose,,
uridine-5'-diphosphate-n-acetylmuramoyl-l-alanine,,dexcophan   
uridine-5'-diphosphate-n-acetylmuramoyl-l-alanine-d-glutamate,,
uridine-diphosphate-n-acetylgalactosamine,,nimotop   
uridine-diphosphate-n-acetylglucosamine,,
uridylyl-2'-5'-phospho-adenosine,,
uridylyl-2'-5'-phospho-guanosine,,
urochloa mutica pollen,brachiara mutica pollen | para grass pollen extract,
urocortin-2,urocortin 2 | urocortin ii,
urofollitropin,follitropin human | urofollitrophin | urofollitropin,pulmoxyl-   
urokinase,"kinase (enzyme-activating), uro-urokinase | tcuk | tissue culture urokinase | two-chain urokinase | urochinasi | urokinase | urokinasum | uroquinasa",ramezol   
urolithin a,"3,8-dihydroxyurolithin | 3,8-hydroxydibenzo-alpha-pyrone",
ursadiol,coflodiol,
ursodeoxycholic acid,"(3alpha,5beta,7beta)-3,7-dihydroxycholan-24-oic acid | (3α,5β,7β)-3,7-dihydroxycholan-24-oic acid | 3alpha,7beta-dihydroxy-5beta-cholan-24-oic acid | acide ursodesoxycholique | acido ursodeossicolico | acido ursodeoxicolico | acidum ursodeoxycholicum | udca | ursodeoxycholate | ursodeoxycholic acid | ursodiol",ivextro   
ursolic acid,malol | prunol | urson,
urtica dioica pollen,nettle pollen extract,
urtoxazumab,"humanized monoclonal antibody against shiga-like toxin ii | immunoglobulin g1, anti-(escherichia coli shiga-like toxin ii b subunit) (human-mouse monoclonal huvtm1.1 .gamma.-chain), disulfide with human-mouse monoclonal huvtm1.1 .kappa.-chain, dimer",
usistapide,usistapide,
usl-311,"2-pyridinecarboxamide, 6-(hexahydro-4-(1-(1-methylethyl)-4-piperidinyl)-1h-1,4-diazepin-1-yl)-n-4-pyridinyl- | 6-[4-(1-propan-2-ylpiperidin-4-yl)-1,4-diazepan-1-yl]-n-pyridin-4-ylpyridine-2-carboxamide | 6-{4-[l-(propan-2-yl)piperidin-4-yl]-1,4-diazepan-1-yl}-n-(pyridin-4-yl)pyridine-2-carboxamide",
usnea barbata,bearded usnea | lichen barbatus | usnea | usnea (usnea barbata) | usnea barbata (lichen) extract | usnea barbata whole | usnea extract,
ustekinumab,stelera | ustekinumab | ustekinumab-auub,
ustilago avenae,oat loose smut extract | oat smut allergenic extract,
ustilago cynodontis,bermuda grass smut extract,
ustilago maydis,corn smut allergenic extract,
ustilago nuda hordei,barley smut extract | ustilago nuda,
ustilago tritici,wheat loose smut extract,
uteroglobin,,
utidelone,,
utomilumab,pf-05082566 | utomilumab,
utreloxastat,"2,5-cyclohexadiene-1,4-dione, 2,3,5-trimethyl-6-nonyl-",
uttroside b,".beta.-d-galactopyranoside, (3.beta.,5.alpha.,22.alpha.,25r)-26-(.beta.-d-glucopyranosyloxy)-22-hydroxyfurostan-3-yl o-.beta.-d-glucopyranosyl-(1->2)-o-(.beta.-d-xylopyranosyl-(1->3))-o-.beta.-d-glucopyranosyl-(1->4)-",
uv1,,
ux053,,
ux701,,
uzansertib,incb053914,
v116517,,
v24343,,
v590,,
v591,,
vabicaserin,vabicaserin,
vaborbactam,vaborbactam,
vac-52150,ad26.zebov,
vactosertib,"2-fluoro-n-[[5-(6-methylpyridin-2-yl)-4-([1,2,4]triazolo[1,5-a]pyridin-6-yl)-1h-imidazol-2-yl]methyl]aniline | vactosertib",
vad-044,"6-(4-((1s,3s)-1-amino-3-hydroxycyclobutyl)phenyl)-1-ethyl-7-phenyl-1h-pyrido[2,3-b][1,4]oxazin-2(3h)-one | vad 044 | vad-044 | vad044",
vadacabtagene leraleucel,,
vadadustat,"glycine, n-((5-(3-chlorophenyl)-3-hydroxy-2-pyridinyl)carbonyl)- | n-(5-(3-chlorophenyl)-3-hydroxypyridine-2-carbonyl)glycine | vadadustat",
vadastuximab talirine,vadastuximab talirine,
vadimezan,"(5,6-dimethyl-9-oxoxanthen-4-yl)acetic acid | 5,6-dimethyl-9-oxo-9h-xanthene-4-acetic acid | 5,6-dimethylxanthenone-4-acetic acid | 5,6-dimethylxanthenoneacetic acid | 5,6-mexaa | dimethyloxoxanthene acetic acid | dmxaa | vadimézan | vadimezan | vadimezanum",
vafidemstat,vafidemstat,
valaciclovir,"l-valine ester with 9-((2-hydroxyethoxy)methyl)guanine | l-valine, 2-((2-amino-1,6-dihydro-6-oxo-9h-purin-9-yl)methoxy)ethyl ester | valaciclovir | valaciclovirum | valacyclovir",imcone chewable   
valanafusp alfa,valanafusp alfa,
valbenazine,valbenazine,
valdecoxib,valdecoxib,albendol-   
valemetostat,ezh1/2 inhibitor ds-3201,
valerian,valerianae radix,
valethamate,,
valganciclovir,valganciclovir,irpretan   
valiloxibic acid,"4-((l-valyl)oxy)butanoic acid | l-valine, 3-carboxypropyl ester | valiloxybate",
valiltramiprosate,"1-propanesulfonic acid, 3-(((2s)-2-amino-3-methyl-1-oxobutyl)amino)- | 3-((2s)-2-amino-3-methylbutamido)propane-1-sulfonic acid",
valine,(2s)-2-amino-3-methylbutanoic acid | (s)-valine | 2-amino-3-methylbutyric acid | l-(+)-alpha-aminoisovaleric acid | l-alpha-amino-beta-methylbutyric acid | l-valin | l-valine | val | valine,ymmetrel    
valine-valine-ganciclovir,"l-valine, l-valyl-, 2-((2-amino-1,6-dihydro-6-oxo-9h-purin-9-yl)methoxy)-3-hydroxypropyl ester | valganciclovir n-valyl impurity",
valinomycin,potassium ionophore i | valinomicin,
valnoctamide,valnoctamide,
valoctocogene roxaparvovec,dna (synthetic adeno-associated virus 5 vector bmn 270 human blood-coagulation factor viii sq variant-specifying) | valoctocogene roxaparvovec,
valomaciclovir,valomaciclovir,
valomaciclovir stearate,valomaciclovir stearate,
